"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000260192"	17.6232312051821	-3.09699908336984	0.775168447229152	-3.99525947481493	6.46234363987051e-05	0.00564062555110204
"ENSG00000248752"	25.6346676064174	-4.13196535019023	0.877535696855631	-4.7086008751505	2.49422921163115e-06	0.000658634374478954
"ENSG00000286749"	7.06684885006835	-3.45340055881158	1.12046420292098	-3.08211592106985	0.00205534779741399	0.0498565237230851
"ENSG00000249484"	11.8589276917589	-4.49045647028067	1.09635601779758	-4.09580136140569	4.20710552273257e-05	0.00423982745457605
"ENSG00000155511"	7.89120159958296	-3.41681626512538	0.997828304680217	-3.42425269868487	0.000616492661791874	0.0239202543894433
"ENSG00000145850"	6.72729933422552	-4.25232736684048	1.31869508323783	-3.22464792725216	0.00126127676052329	0.0365850410086588
"ENSG00000249738"	18.82025627371	-3.39559930343416	0.676790254639869	-5.0172106943842	5.24270628766536e-07	0.000214447246798014
"ENSG00000170231"	3.945040855601	-5.72121235116415	1.779523947322	-3.21502408538755	0.00130433577776908	0.0371717877869411
"ENSG00000254186"	38.1211530132404	-2.30616025558233	0.640673472733951	-3.59958754924132	0.000318722314055602	0.0161143340227419
"ENSG00000184347"	28.8715966348271	-2.71153710063245	0.834577802249202	-3.24899259640601	0.00115814492442099	0.0349133833357605
"ENSG00000043462"	88.4193013456697	-3.36812641424847	0.931995281547173	-3.61388783927871	0.00030163958994307	0.0157706854280762
"ENSG00000253428"	3.6949571537125	-5.62148250229166	1.73922737638826	-3.23217227293502	0.00122852966992994	0.0363390755643997
"ENSG00000253686"	29.3084386830731	-6.22229749494786	1.29592492242338	-4.80143362264547	1.57533728163272e-06	0.000456432097668612
"ENSG00000254211"	4.86720070153484	-6.01509576007816	1.62631442208316	-3.69860568067358	0.000216787086070359	0.0123514171133434
"ENSG00000249306"	13.4801729566753	-2.99802820166442	0.952181007387649	-3.14859063392751	0.00164059839831137	0.0433863136407397
"ENSG00000204754"	5.8479539747572	-6.28685682414493	1.64631243994048	-3.81875072533148	0.000134129214421547	0.00905524123640092
"ENSG00000113763"	16.9806101685986	-3.23215943691972	0.9482118219937	-3.40868924216091	0.000652757924138791	0.0247135808629026
"ENSG00000246334"	34.3567771330206	-2.24532629157439	0.666060547296573	-3.37105432935157	0.000748810887902852	0.0264761761568498
"ENSG00000285424"	22.243938680484	-3.02346778263845	0.798483233177544	-3.78651380143154	0.000152775614303641	0.00987473501852894
"ENSG00000164304"	18.868616970801	-2.74558554669209	0.685925746920561	-4.00274455218847	6.261189412778e-05	0.00548801144285554
"ENSG00000153162"	44.7548631373697	-3.01730459768454	0.79754051468934	-3.78326184326805	0.000154786427490464	0.00996376313313265
"ENSG00000180537"	5.18106536761173	-4.88640969742971	1.57023258423443	-3.11190185867407	0.00185886284556034	0.0470033185711931
"ENSG00000234261"	79.007713292716	-5.94880669609948	0.820425410960619	-7.25088060002207	4.14070590349139e-13	4.31896329263669e-09
"ENSG00000283408"	9.6127373353896	-7.00360086179023	1.37775350178054	-5.08334825695535	3.70838859605335e-07	0.000179908591865742
"ENSG00000228412"	40.6536783411737	-2.65022154886289	0.647988871966974	-4.08991830495194	4.31525155368812e-05	0.00426637263798521
"ENSG00000233358"	16.2111505139924	-6.57975978119669	1.24171590745678	-5.29892525470905	1.16486304357969e-07	7.14711998591642e-05
"ENSG00000137261"	15.5644249764856	-4.24288141697573	1.07949057637517	-3.93044785182188	8.47877823391289e-05	0.00664946589239312
"ENSG00000168405"	19.5940052499744	-3.28081747222781	0.839608642722762	-3.90755562209134	9.32345822334641e-05	0.00704698050714599
"ENSG00000204789"	86.181612898373	3.17930651997368	0.860002092270483	3.69685905249372	0.000218283453391324	0.0123514171133434
"ENSG00000204516"	49.842631393446	-2.87005626912594	0.769280122436251	-3.73083378267554	0.000190847111269594	0.0114733763348559
"ENSG00000197251"	12.8681348445017	-6.23461664275578	1.42465199148149	-4.37623832348869	1.2074499160287e-05	0.00174920921515797
"ENSG00000124493"	35.4114409142506	-3.30079773376572	0.974995958202457	-3.38544760724055	0.00071062273682114	0.0254989285115875
"ENSG00000124678"	5.77199846996896	-5.04957446220571	1.53785481092784	-3.28351833106997	0.00102519977135076	0.0324532510320914
"ENSG00000204140"	6.87947083744433	-5.31394910492192	1.52222829176937	-3.49090155113673	0.000481393604641615	0.0204112845252617
"ENSG00000197753"	12.1818610175383	-3.16816080447606	0.992393591861283	-3.19244383524687	0.00141074377252204	0.0392917567938349
"ENSG00000179165"	21.0078033171905	-4.9806281503993	0.984596321400177	-5.05854840419923	4.22460020259819e-07	0.000193143924473588
"ENSG00000124772"	217.273921192742	-5.10783931738352	0.893053282402486	-5.71952359174186	1.06823142512524e-08	1.01292617088808e-05
"ENSG00000232598"	9.61770849767072	-5.3088170789381	1.32326079292653	-4.01192048258084	6.02267880590563e-05	0.00536919241752125
"ENSG00000124721"	16.2222583054343	-4.17014665618968	0.839415767404717	-4.96791556475384	6.76764163896502e-07	0.000256690494964453
"ENSG00000287055"	12.4251448545504	-3.76289776636274	1.07961303553399	-3.48541342361762	0.000491377204561764	0.0206615811415117
"ENSG00000283573"	3.59431663282961	-5.58673947212588	1.81041000756873	-3.08589736511043	0.0020293885872056	0.0495726877256395
"ENSG00000137225"	18.8629681058411	-3.48466614029438	0.980991097241637	-3.55218936246476	0.000382039814380298	0.0182268616599397
"ENSG00000124813"	40.2695946809329	-2.31026995838728	0.610968089098375	-3.78132671674657	0.000155994787048087	0.00996376313313265
"ENSG00000112796"	31.5478498138282	3.86165822981517	1.13123136897565	3.41367675589827	0.000640925687081091	0.0244430544025569
"ENSG00000283453"	9.4425170391313	-3.6415720615615	1.08526347383231	-3.35547279473278	0.000792294488770934	0.0270508270544197
"ENSG00000156535"	101.480916977288	1.61938226428108	0.39283883069838	4.12225609520877	3.75179766017391e-05	0.00400855126594271
"ENSG00000271945"	107.719016330818	4.2444791910787	0.923205750895662	4.59754414112006	4.2750007650776e-06	0.00089806608691991
"ENSG00000135318"	482.27259304433	2.75151037927883	0.852268992397769	3.22845299291922	0.00124461712236993	0.0365349920367275
"ENSG00000284999"	8.0711539664052	-4.49322710456181	1.27543073498117	-3.522909540539	0.000426837018219056	0.0193570587762342
"ENSG00000146285"	24.5746441206673	-4.84003530156764	1.0884610167271	-4.44667767351115	8.72085406755495e-06	0.00142129481799425
"ENSG00000164483"	11.6498857682464	-3.64927092530692	1.15053178567634	-3.17181234863641	0.00151490860386766	0.041042218682186
"ENSG00000227954"	9.54193061096964	-4.34149081665165	1.1775859686372	-3.68677186403299	0.00022711679101934	0.0127542828747547
"ENSG00000112379"	127.664046837321	2.26409379943325	0.729333495085345	3.1043326745446	0.00190708764565463	0.0480192515719086
"ENSG00000226571"	15.2141478354234	-3.6865604288553	1.07308967902507	-3.43546350404249	0.000591541133539103	0.0232832822391683
"ENSG00000152818"	1163.9490292039	1.68037412493851	0.451716309957554	3.71997664883167	0.000199241198271373	0.0118264942142138
"ENSG00000118492"	8.48354689023868	-3.15959684493136	0.945628257702648	-3.34126737351042	0.000833968693327805	0.0281511665234811
"ENSG00000131018"	898.588316921942	1.35291763382965	0.438205263863903	3.0874061664623	0.00201911505702054	0.049410778805376
"ENSG00000287092"	18.0916407192141	-2.43850071815919	0.767555826591914	-3.17696854571032	0.00148823175962592	0.0407427857448245
"ENSG00000228334"	8.38355145798424	-6.80260171185317	1.35107760850877	-5.0349451941265	4.77985567952511e-07	0.000205890157644906
"ENSG00000136297"	7.76870979683888	-5.4954132257673	1.46298805339077	-3.75629398547075	0.00017244810461994	0.0107386265984375
"ENSG00000283117"	28.0108848237305	-1.74267816626715	0.532391850032481	-3.27329985641372	0.00106299642482239	0.0329497301905199
"ENSG00000226690"	37.7331053206957	-3.40840483173149	0.871046438348501	-3.91300013601319	9.11564832770999e-05	0.00695693334033439
"ENSG00000225606"	206.672562521865	-6.057592939831	1.00716156918892	-6.01451954199292	1.80421002580848e-09	2.89520194987622e-06
"ENSG00000136267"	13.8619097062341	-2.9984075525623	0.808498810355531	-3.70861096411975	0.000208399330577016	0.0120761623199087
"ENSG00000187546"	15.8769578460125	-4.11373796950204	1.0249897611327	-4.01344298791436	5.98394605803409e-05	0.00535755788483473
"ENSG00000243004"	6.89269631034808	-4.32024701271406	1.2446721765485	-3.47099187570352	0.000518539687879301	0.021251977266896
"ENSG00000136231"	14.9570002948461	-4.91304192695355	1.02412280482462	-4.79731718091652	1.60804862045691e-06	0.00045952742837468
"ENSG00000196335"	11.9953297461139	-3.74308150311203	1.17896070101075	-3.17489929893592	0.00149888508485939	0.0407669384031966
"ENSG00000154678"	30.8718934631513	-2.50563432841018	0.781051449626183	-3.20802724277561	0.00133648837947131	0.03786877272172
"ENSG00000237400"	5.50625054702064	-4.97236958020154	1.47816393553167	-3.3638823547762	0.000768542964792506	0.0267655672596602
"ENSG00000224116"	7.99903171975192	-3.86761913145942	1.10707876869006	-3.49353563706739	0.000476669358342001	0.0203482681193938
"ENSG00000058404"	34.6420359681268	-2.45059118553176	0.71650385002437	-3.42020658430295	0.000625735974893659	0.0241620193567082
"ENSG00000232072"	5.17897094088292	-6.11076838935117	1.69890032027553	-3.59689636668036	0.000322036710862611	0.0161879706633854
"ENSG00000158683"	39.1756010850192	-2.50054873826286	0.675009480407372	-3.70446461989507	0.00021183767088334	0.0122414006988846
"ENSG00000179869"	14.0115611320204	-3.70210940960255	0.953890245682832	-3.88106433246147	0.000104000323458814	0.0075070960127139
"ENSG00000228204"	5.34610564910764	-4.93230694090629	1.5106293958385	-3.2650674973583	0.0010943799456282	0.0333769883709792
"ENSG00000285741"	17.0868092411415	-4.00176414844035	1.0697864771327	-3.74071296841038	0.000183498985021429	0.0111745128805231
"ENSG00000154997"	6.2184443793329	-5.77289727282349	1.51790387692329	-3.80320345747113	0.00014283695064375	0.00939975276775796
"ENSG00000197123"	6.20437065154917	-5.15602297767376	1.59528381840103	-3.23204116922698	0.00122909346773147	0.0363390755643997
"ENSG00000282381"	6.16897311845164	-5.14900376298953	1.46764465733461	-3.50834497795987	0.000450903935515626	0.0198864841412082
"ENSG00000226829"	10.8941661226051	-4.353606763958	1.28127545652256	-3.39786947591574	0.000679128135494594	0.0251254024227034
"ENSG00000185274"	48.0297268825006	-4.54743118963348	0.741986530793159	-6.12872471522149	8.85862458513097e-10	1.6799978860947e-06
"ENSG00000009950"	20.7493650882007	-3.44158833709656	0.723071010430079	-4.75968236515183	1.93897861875806e-06	0.000525312116440415
"ENSG00000086730"	156.853956479884	-3.40051767199966	0.865110959217833	-3.93073008238636	8.46883056335907e-05	0.00664946589239312
"ENSG00000198822"	34.6044281955246	3.45062372029676	0.741963840439899	4.6506629194368	3.30869744972516e-06	0.000766919305541294
"ENSG00000164659"	286.809875035777	5.00436495894421	0.516897153945983	9.68154868089519	3.61202419026928e-22	7.53504366332074e-18
"ENSG00000185467"	3.97370196390132	-5.73037951646344	1.69787519881655	-3.37502987290091	0.00073807678636679	0.0261854078918327
"ENSG00000146839"	29.0859325477544	-7.4327245985304	1.28992129198807	-5.76215358618885	8.30473723124379e-09	8.66225616904884e-06
"ENSG00000169876"	6.47108511813904	-5.82763299169661	1.54534993148845	-3.77107661698573	0.000162544753292253	0.0102442480315096
"ENSG00000160963"	100.140702946631	-2.65016421601286	0.782282875953724	-3.38773134051017	0.000704732574406573	0.0253910643086279
"ENSG00000105967"	53.9712738491063	-3.32621497438345	0.939112526596014	-3.54187052156564	0.000397300440279471	0.0185001885818528
"ENSG00000280828"	34.4338970821866	-1.87145021346632	0.602972048706431	-3.10370972830528	0.00191110729712259	0.0480192515719086
"ENSG00000271344"	20.8698382289607	-3.35054532011658	0.987183743870181	-3.39404426067736	0.000688685610384064	0.0252489815785975
"ENSG00000128591"	179.349783702107	4.11566732673958	1.03799065367032	3.96503312644159	7.33857549444545e-05	0.00613362985732065
"ENSG00000244036"	10.8302901803908	-3.55358978291517	1.04676949457945	-3.39481595644213	0.000686747484605162	0.025222252247092
"ENSG00000158516"	16.0221572172392	-4.89342070043876	1.24661616285188	-3.92536279109689	8.65991213120908e-05	0.00674083682720719
"ENSG00000158525"	7.78109243561886	-6.6921550866447	1.72246752394167	-3.88521408597039	0.000102239752955641	0.00743144071919035
"ENSG00000234352"	8.28998848111372	-6.79021281622338	1.566825884425	-4.33373796266792	1.46598656767801e-05	0.00203879638588874
"ENSG00000105894"	92.3193532478269	3.04413652520193	0.904373686407372	3.36601625075445	0.000762622154066176	0.0266999726443115
"ENSG00000122787"	8.76113467172842	-4.62710675478615	1.20174269532724	-3.85033066793568	0.000117958460646241	0.00827883983065734
"ENSG00000157703"	13.3529484023643	-5.00069928189833	1.11589564458819	-4.48133237740506	7.41784814819301e-06	0.00130036748083575
"ENSG00000146955"	3.49413158681751	-5.53918341783819	1.71277402705146	-3.23404216221909	0.00122051436054489	0.0362694445517478
"ENSG00000174469"	48.6216509253465	-3.9883262185067	0.696715424500681	-5.72446952981562	1.03757427030105e-08	1.01292617088808e-05
"ENSG00000106648"	5.7559841860586	-6.26514482410316	1.54535988274165	-4.05416556626801	5.03135734833023e-05	0.0048368269881805
"ENSG00000231419"	838.401804444615	2.88968300934744	0.848876051376318	3.404128323166	0.000663755631802589	0.024903968048622
"ENSG00000223511"	9.11007837297083	-6.3235325097476	1.35343462085046	-4.67221128551748	2.97974201836154e-06	0.000722795328430699
"ENSG00000169933"	16.5442369502524	-3.36106371642369	1.06386326055272	-3.15930048630262	0.00158148341071514	0.0422424141241082
"ENSG00000177324"	5.71109037192403	-6.25466611221186	1.60671051773841	-3.89283946495593	9.90777188001666e-05	0.00727767708412069
"ENSG00000233928"	10.8324719164074	-5.04354938898821	1.14540669043198	-4.40328263412368	1.06625110163456e-05	0.0016543018711856
"ENSG00000165164"	6.25529756256777	-5.1699604027728	1.47655267114533	-3.50137215136563	0.000462868994923737	0.0200022867824068
"ENSG00000231772"	10.9748595117555	-3.17783383411498	1.01304432186539	-3.1369149064114	0.00170735672110931	0.0444458849909362
"ENSG00000049768"	32.4213426997299	-2.94819488921277	0.845526779745093	-3.48681432668706	0.00048881059204823	0.0206001570923599
"ENSG00000229151"	9.2921900066908	-2.95710140613626	0.949708006030389	-3.11369535410828	0.00184760152402592	0.0467752613989134
"ENSG00000155622"	52.1931622345118	-4.14074517112454	1.11998850121171	-3.69713186041168	0.000218049096714816	0.0123514171133434
"ENSG00000165591"	18.6434566555742	-2.46546070639279	0.762985508158547	-3.23133359681121	0.00123214043620218	0.0363559853459883
"ENSG00000120498"	23.5441567449975	-3.59440702209178	0.801364127260686	-4.48536052440804	7.27907495611786e-06	0.00128685409033538
"ENSG00000228427"	20.1056475567301	-4.86373949275682	1.38852251336399	-3.50281644405849	0.000460366589631579	0.0200022867824068
"ENSG00000280870"	17.9653036942018	-4.23497412035486	0.952263879220381	-4.44726951506555	8.69686936866745e-06	0.00142129481799425
"ENSG00000126733"	16.6043469519622	-3.71696673252522	0.795495929614206	-4.67251508669295	2.97533654111999e-06	0.000722795328430699
"ENSG00000102290"	21.1627731136348	-4.64961121109657	1.05355151286574	-4.41327372635938	1.01819128378696e-05	0.00159702920083307
"ENSG00000186310"	54.6392268770552	3.0610453912419	0.683441109129812	4.4788722105689	7.5038436422097e-06	0.0013044806851678
"ENSG00000286523"	6.4828038464225	-5.21230566066744	1.45325445210875	-3.58664351800478	0.000334961743928678	0.0166769378045254
"ENSG00000281566"	7.59911728110217	-4.50998479138314	1.22359943532433	-3.6858343189638	0.000227954619981061	0.0127542828747547
"ENSG00000189108"	25.1534360166562	-2.76101880858381	0.875571700400938	-3.15338973075477	0.00161386187167544	0.0428330438995183
"ENSG00000133131"	296.914989525074	1.21724434822232	0.348852815798629	3.48927769275901	0.000484327724123986	0.0204940378355993
"ENSG00000147234"	8.31493582635825	-3.98525003413155	1.26090552211684	-3.16062541104666	0.00157430816271213	0.0421634898441924
"ENSG00000133124"	18.9685509317468	3.63574720986933	1.03399835190755	3.51620213239412	0.000437767564032182	0.0195391584470871
"ENSG00000286072"	14.4409601434962	-4.08592676262579	0.908481359875501	-4.49753505474865	6.87458290704964e-06	0.00122573225661506
"ENSG00000147246"	9.0996564143249	-4.13486266259309	1.15650039983087	-3.57532315872764	0.000349795553906745	0.0171969436979284
"ENSG00000286163"	25.4766812405491	-2.97726833110164	0.84438680816555	-3.5259531559592	0.000421961598181127	0.0192615774609551
"ENSG00000283692"	9.58244349207832	-5.81002194006733	1.33544364349285	-4.35063057013116	1.35746592744599e-05	0.00193659367322884
"ENSG00000101977"	935.832902889886	4.6066292533851	0.896904277782542	5.13614369726754	2.80433264092507e-07	0.000146252958055845
"ENSG00000288098"	15.2117049128773	-3.14739677216742	0.841450633365728	-3.74044138463371	0.000183697383161657	0.0111745128805231
"ENSG00000183117"	34.721939945615	-3.65385433562603	0.714883293558722	-5.11112005071062	3.20254382544616e-07	0.000162946992055201
"ENSG00000164741"	3001.10393935516	1.67577179689844	0.487758735601963	3.43565716937965	0.00059111847774053	0.0232832822391683
"ENSG00000078674"	2242.21801090127	1.57016163566934	0.448815289806521	3.49845843341526	0.000467956025571796	0.020086482817805
"ENSG00000253557"	28.8590191610588	-4.76793435659251	1.21101861233032	-3.93712723161022	8.2462889937885e-05	0.00654090626233544
"ENSG00000168481"	3701.13029434163	2.24486458584915	0.483591433447109	4.64206855329805	3.44938369204937e-06	0.00078996163667898
"ENSG00000253471"	4.73736800962765	-5.98366089189089	1.70353863769596	-3.51248909739071	0.000443930217845137	0.0197264655409339
"ENSG00000272163"	11.336308867268	6.89708595179827	1.64689635622034	4.1879295717353	2.81510840335611e-05	0.00328729544559941
"ENSG00000253100"	8.46045520891651	-6.81932108114726	1.42291862530382	-4.79248845287355	1.6472525563119e-06	0.000464369399692197
"ENSG00000168077"	464.37022465694	2.3558983118205	0.745397689845942	3.16059245140325	0.001574486294455	0.0421634898441924
"ENSG00000197892"	679.125644822487	1.77352827410421	0.399021859432956	4.44468951306212	8.80188903867226e-06	0.00142282721238561
"ENSG00000253642"	16.227533364314	-4.40085586229986	0.957327499414337	-4.5970222990483	4.28571767273835e-06	0.00089806608691991
"ENSG00000183779"	1634.7970771227	2.10227244474652	0.556453385011287	3.77798482563616	0.000158102509761521	0.0100456441885674
"ENSG00000253408"	6.12280674787719	-5.13863519592348	1.52880132844348	-3.36121842669727	0.000775994321794371	0.0268903945962664
"ENSG00000147488"	7.50383923622983	-4.38687274014223	1.26149389786906	-3.47752196625969	0.000506071582297293	0.0208764705465271
"ENSG00000253554"	14.374995619261	-3.47779411319664	1.12754462659269	-3.08439597970161	0.00203965921364377	0.0497395831220804
"ENSG00000147570"	9.14124919458425	-5.7302929072427	1.79834270395436	-3.1864298693694	0.00144040404259897	0.0397990314339829
"ENSG00000253983"	6.60636125611745	-3.6427994138841	1.13719159843598	-3.20332951711405	0.00135848445402718	0.0382447290087192
"ENSG00000249395"	8.28053563095096	-4.61025365043726	1.40167424266613	-3.28910492188832	0.00100506549111743	0.0320045748152562
"ENSG00000164749"	6.96101596349272	-3.6730876092923	1.09719993450011	-3.34769215144529	0.000814874752107463	0.027595945135899
"ENSG00000076554"	31.1974633366209	-2.71270763545544	0.759139411092434	-3.57339850338127	0.000352377865539569	0.0172557620962933
"ENSG00000253238"	24.1838223797967	-2.96112468306681	0.818077883814923	-3.61961219298371	0.000295044867269207	0.0155036044738109
"ENSG00000254394"	16.7231873944533	-2.67207592349377	0.833785118967336	-3.20475367418791	0.00135178112986048	0.0381590069689033
"ENSG00000254202"	8.07183912816974	-6.75125636267237	1.51081790789988	-4.46861023249121	7.87294378360704e-06	0.00132449580862763
"ENSG00000176571"	26.7441886840461	-3.99239003551753	0.796803842909618	-5.01050549773816	5.42872473691025e-07	0.000217785820647471
"ENSG00000253901"	10.7808463410625	-3.47351151372807	0.912697379373282	-3.80576474988151	0.000141366704339424	0.00933307989726335
"ENSG00000246662"	17.3956421021054	-2.75339429468951	0.855479985645009	-3.21853736018562	0.00128846184654619	0.0369655982383523
"ENSG00000169946"	26.2815688583312	-4.2166028756477	0.756359376852539	-5.57486692793362	2.4771915073746e-08	1.9139515568645e-05
"ENSG00000251003"	9.93072741291841	-4.88754072033841	1.38850049853556	-3.52001365897474	0.000431524575391789	0.019484922439931
"ENSG00000164841"	8.23327593024018	-3.00933666391326	0.96473897403758	-3.11932734646214	0.001812644577527	0.0461704255577421
"ENSG00000253796"	18.2976879475072	-3.77340060334266	1.01484179896481	-3.71821559497422	0.000200635006891993	0.011848900119121
"ENSG00000253434"	14.5108685320253	-3.39797654668915	1.04270748171433	-3.25880134772072	0.00111883981237762	0.0338753517068353
"ENSG00000164796"	33.0377234833937	-4.36706802239485	0.905373918086359	-4.82349660748489	1.41063167562784e-06	0.000414467427961581
"ENSG00000249917"	9.97367660647153	-4.24900764127816	1.04951042700844	-4.04856162638581	5.15333656644065e-05	0.00490755800932375
"ENSG00000164756"	12.306060242382	-3.74902077905807	0.883439986359525	-4.24366209017436	2.19901403509752e-05	0.00277537669002395
"ENSG00000254303"	5.51237137760533	-6.20060794144739	1.56108743347237	-3.97197992149307	7.12777289185385e-05	0.00604440936166517
"ENSG00000147689"	21.3018431272029	-4.9187164577164	1.05443016620129	-4.66481007029289	3.0890221826257e-06	0.000740690709790284
"ENSG00000214814"	5.69411664872559	-5.0280020213088	1.53246234203622	-3.28099548249124	0.00103441401001586	0.0325965417869198
"ENSG00000214803"	6.58184058706123	-4.22824525005273	1.34452550038733	-3.14478620809696	0.00166208243901032	0.0437786638386291
"ENSG00000253111"	12.6654377892731	-3.79373062286827	1.07496995258973	-3.52915038576541	0.000416896149077755	0.0191140012437605
"ENSG00000286122"	27.0364041052796	-7.32191875268334	1.1279155019392	-6.49154900353342	8.49582667795506e-11	2.95385733881368e-07
"ENSG00000245164"	15.6843684259985	-4.50514554864645	0.922990663266175	-4.88103046752841	1.05532934300538e-06	0.000332288852526737
"ENSG00000253438"	69.3056170765983	-3.27642964902391	0.687969513070255	-4.76246343301164	1.91243860389148e-06	0.00052493923310237
"ENSG00000147697"	7.65618408206136	-6.67516735052197	1.51789854463359	-4.39763736128577	1.09435625436754e-05	0.0016543018711856
"ENSG00000254083"	5.28660127207753	-4.91565473711004	1.52850980913635	-3.21597853525555	0.00130000555155728	0.0371498846726525
"ENSG00000254101"	48.0507985037775	-3.58558213756994	0.695292343215636	-5.15694178507287	2.51015801342119e-07	0.00013426770850764
"ENSG00000253288"	11.0598921744945	-3.276538201593	0.82514670141798	-3.97085535937114	7.16150498112829e-05	0.00604842734458774
"ENSG00000147724"	28.9308898419877	-3.41101241541683	0.757003188535256	-4.50594193931584	6.60791551690681e-06	0.00118870867170531
"ENSG00000160886"	13.529337031608	-4.71318947305067	1.30773898935037	-3.6040750573568	0.000313266525494982	0.0160172867361539
"ENSG00000104499"	6.63373635735499	-4.23841292570523	1.31326368929589	-3.22738910719268	0.00124925452857844	0.0365349920367275
"ENSG00000253716"	228.362333045554	-1.27356609289012	0.345826450091638	-3.68267404807425	0.000230800187317069	0.0128735901273299
"ENSG00000254859"	9.73382672189428	-3.81114809260974	1.22586311252064	-3.10895079041346	0.00187752986575613	0.0474178577839451
"ENSG00000186583"	48.5473419608338	-3.52725959729667	0.609889059672428	-5.7834446139945	7.3186291367621e-09	8.03546960115759e-06
"ENSG00000107104"	2937.21360607151	1.50723615481076	0.443785618696735	3.39631590414548	0.000682994838710748	0.025173065954673
"ENSG00000178445"	16.4780949191722	-3.17247052129239	0.73299895749018	-4.328069622575	1.50421923730254e-05	0.00206444194140581
"ENSG00000153707"	24.5023812062585	-3.70509353132	0.7165777865108	-5.17053919485985	2.33419507551905e-07	0.000128141167027376
"ENSG00000285784"	8.1970677204107	-4.59030052886202	1.37001022961412	-3.35055930944028	0.00080648536774594	0.027406495874292
"ENSG00000237153"	9.58876165603197	-5.80600320701906	1.33865916618096	-4.33717809110658	1.44323683161442e-05	0.00203044318356955
"ENSG00000284418"	14.1163543092625	-4.01740461852233	1.1130899826343	-3.60923616347218	0.000307099936625778	0.0158968034192317
"ENSG00000233776"	5.39712029382689	-6.17065561154149	1.95507119769568	-3.15623063692742	0.0015982243014734	0.042526220858465
"ENSG00000159899"	215.895193963049	1.93989633593785	0.472616502757414	4.10458865617218	4.05034922904842e-05	0.00418138087078294
"ENSG00000275649"	4.63976181998195	-4.71223366693981	1.5262276576869	-3.08750378307356	0.00201845202552387	0.049410778805376
"ENSG00000165091"	12.7719611945865	-3.50611566915959	0.894429308990487	-3.91994720423107	8.85683691168087e-05	0.00681650442156597
"ENSG00000233926"	10.8005614646099	-3.33306473811351	0.95205288283084	-3.50092394889132	0.000463648134550292	0.0200022867824068
"ENSG00000228430"	32.8871290603725	-2.93364986124755	0.800219184566817	-3.66605789741922	0.00024631818101007	0.0135026151921535
"ENSG00000285987"	21.5132656099535	-3.59543152674292	1.08310721907532	-3.31955273071897	0.000901617752096457	0.0298076829262824
"ENSG00000165023"	35.0641446669166	3.31458972965613	0.957768953686468	3.46074041855108	0.00053869197785321	0.0217783979651082
"ENSG00000127084"	198.798748184304	-2.684743545775	0.819816404778794	-3.2748107138688	0.00105732793245259	0.0328227946412107
"ENSG00000286850"	4.42894659877696	-5.88890212152244	1.83343160085027	-3.21195626757573	0.00131834442116998	0.0374686416485382
"ENSG00000234323"	44.9705035763621	-2.40211724448966	0.537412170375111	-4.46978571924225	7.82980004316282e-06	0.00132449580862763
"ENSG00000226825"	8.00330063817216	-3.95878082133103	1.18665514741952	-3.33608363806429	0.000849675970912982	0.0284511884899129
"ENSG00000173077"	14.8589992114376	-3.74360949982872	1.09919655059462	-3.4057689662541	0.000659779872418917	0.0248890920769096
"ENSG00000228714"	9.31600330964079	-5.76363920636027	1.34087846376579	-4.29840538282148	1.72031309737616e-05	0.00225707242291598
"ENSG00000204136"	21.5265324780755	-2.23018667295793	0.689210331165804	-3.23585786821499	0.00121277755566187	0.0361942097119631
"ENSG00000239705"	4.95817336056643	-4.82714155280853	1.54097288837816	-3.13252854038788	0.00173307577104433	0.0449672806713379
"ENSG00000230848"	7.03220875684371	-5.94452237365528	1.75969842991291	-3.37814836485903	0.000729756966197022	0.025978600805181
"ENSG00000228510"	12.66621697244	-4.13691466974839	1.27813276664922	-3.23668618604765	0.00120926312500103	0.0361928809908844
"ENSG00000148357"	37.1425804410172	-6.16383816017698	1.10521110882473	-5.57706858984752	2.44605441668011e-08	1.9139515568645e-05
"ENSG00000130711"	5.9175612834015	-6.30560599994173	1.61258529692186	-3.91024649175335	9.22019832243746e-05	0.00699427480743156
"ENSG00000130720"	28.9367657371552	-4.47850964939484	1.01034949129397	-4.43263414094381	9.30887505522905e-06	0.00148238505745903
"ENSG00000196358"	37.5089277144358	-2.41605779963617	0.514314650258944	-4.6976258568947	2.63203000985843e-06	0.000677861457230329
"ENSG00000085265"	41.193176004863	-3.00674588174042	0.932805402798271	-3.22333669243409	0.00126706524607607	0.0366097619091315
"ENSG00000237339"	20.6401650817866	-5.35964174159327	1.24631085669514	-4.30040524224069	1.70486059597783e-05	0.00225095549953756
"ENSG00000229671"	6.1855685821168	-5.13275386929262	1.64409810893624	-3.12192675205594	0.00179671635404644	0.045989324983758
"ENSG00000167346"	6.37076706827009	-6.40873215275415	1.4384504445418	-4.45530270234342	8.37749079450837e-06	0.00139810268371391
"ENSG00000254401"	8.590048877246	-3.98198211965862	1.09895908849246	-3.62341251949702	0.000290741566575755	0.0153548349881945
"ENSG00000254438"	21.4143915410793	4.21584807538375	1.21484237357257	3.47028401963452	0.000519908284399185	0.0212662876879439
"ENSG00000006071"	8.43758972769774	-3.9873161346695	1.18670087116351	-3.36000101757751	0.000779421854374702	0.0269643769554074
